Data Year,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,TotalGHGEmissions,GHGIntensity,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2020,250121,St Bernard Hospital,Submitted Data,326 West 64th St,60621,4,FALSE,ENGLEWOOD,Hospital (General Medical & Surgical),"492,653","5,875.8",16.6,1904,1,,96,"21,716,693.8","46,813,301.4",,,,194.0,311.3,194.0,311.3,41.77854141,-87.6336173,"(41.77854141, -87.6336173)",2020-250121,4,66,21559,435,53
2020,244073,900/910 Lake Shore Drive,Submitted Data,900 N Lake Shore Dr,60611,1.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"732,456","4,488.9",7.2,1955,2,,40,"12,994,076.8","46,331,630.8",,,,95.3,136.6,99.9,140.8,41.89949788,-87.61957344,"(41.89949788, -87.61957344)",2020-244073,11,37,21182,233,22
2020,251285,Misericordia Home,Submitted Data,6300 N Ridge Ave,60660,,TRUE,WEST RIDGE,Mixed Use Property,"953,865","6,640.7",9.3,1950,31,,,"27,024,094.5","45,619,029.6",,,,101.2,172.2,108.1,179.4,41.995638,-87.675792,"(41.995638, -87.675792)",2020-251285,24,20,4451,43,42
2020,102284,Commonwealth Plaza Condominium Association,Submitted Data,330 W Diversey Pkwy,60657,1.5,FALSE,LAKE VIEW,Multifamily Housing,"586,721","3,932.1",7.8,1957,2,,36,"9,683,897.7","45,576,504.4",,,,109.9,149.1,116.0,154.8,41.932938,-87.638753,"(41.932938, -87.638753)",2020-102284,25,57,21190,153,38
2020,102157,Prudential Plaza,Submitted Data,130 E Randolph St,60601,3.5,FALSE,LOOP,Office,"3,021,067","20,898.0",7.6,1972,1,,73,"118,399,839.9","45,550,332.9",,,,59.6,137.9,61.2,139.5,41.88494749,-87.62313016,"(41.88494749, -87.62313016)",2020-102157,36,38,14309,580,22
2020,105252,Lake Grove Village Bldg 1,Submitted Data,3500 S LAKE PARK AVE,60653,2.5,FALSE,OAKLAND,Multifamily Housing,"571,833","3,751.2",8.1,1971,8,,35,"8,540,369.2","45,529,000.3",,,,116.3,154.3,119.5,157.6,41.82021138,-87.61246867,"(41.82021138, -87.61246867)",2020-105252,10,4,4301,583,1
2020,244535,(IL526)-Carl Sandburg Village,Submitted Data,1355 N Sandburg Ter,60610,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,"847,443","4,248.9",5.9,1963,2,,66,"12,067,022.2","44,538,145.2",,,,78.4,111.5,82.7,115.9,41.90706409,-87.63190319,"(41.90706409, -87.63190319)",2020-244535,11,37,14926,17,22
2020,111038,600 N Lake Shore Dr,Submitted Data,600 N Lake Shore Dr,60611,3.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"1,050,816","5,114.4",6.3,2007,1,,73,"17,656,721.6","44,408,768.9",,,,76.7,118.8,80.5,122.8,41.89281,-87.61458,"(41.89281, -87.61458)",2020-111038,36,37,21182,534,22
2020,242629,Hollywood Towers Condo Association,Submitted Data,5701 N Sheridan Rd,60660,1,FALSE,EDGEWATER,Multifamily Housing,"582,000","4,348.5",7.7,1962,1,,28,"12,881,184.0","44,020,016.7",,,,101.2,146.4,110.9,155.7,41.98602278,-87.65451072,"(41.98602278, -87.65451072)",2020-242629,16,76,4451,14,40
2020,158295,Congress Plaza Hotel,Submitted Data,520 S Michigan Ave,60605,4,FALSE,LOOP,Hotel,"600,700","4,372.2",7.3,1873,1,,83,"13,065,511.3","43,924,698.8",,,,94.9,137.7,100.0,143.5,41.8914831,-87.62495815,"(41.8914831, -87.62495815)",2020-158295,36,37,21182,626,22
2020,103310,,Submitted Data,1336 1352 N SEDGWICK ST,60610,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,"583,000","4,037.0",6.9,1929,10,,69,"11,024,196.2","43,612,026.6",,,,93.7,131.5,98.2,135.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2020-103310,46,37,14926,148,41
2020,232458,Harper Square Cooperative,Submitted Data,4800 - 4850 S Lake Park Ave,60615,1,FALSE,KENWOOD,Multifamily Housing,"627,680","4,871.7",7.8,1974,1,,22,"16,397,682.8","43,537,490.6",,,,95.5,146.0,100.3,150.7,41.80747487,-87.59126397,"(41.80747487, -87.59126397)",2020-232458,10,5,21192,400,1
2020,240956,Harbor Point,Submitted Data,155 N Harbor Dr,60601,2,FALSE,LOOP,Multifamily Housing,"1,380,262","7,759.7",6.5,1974,1,,50,"35,086,373.4","42,997,302.0",,,,65.5,120.2,69.1,126.8,41.88497563,-87.61480633,"(41.88497563, -87.61480633)",2020-240956,36,38,14309,580,22
2020,242901,Carl Sandburg Village Condo Association #2,Submitted Data,1455 - 1460 N Sandburg Ter,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"870,112","3,417.1",4.4,1962,2,,91,"7,315,846.5","42,838,567.0",,,,64.2,83.8,67.8,86.8,41.9088576,-87.63195257,"(41.9088576, -87.63195257)",2020-242901,11,37,14926,100,22
2020,101865,Hartford Plaza,Submitted Data,150 S Wacker Dr,60606,4,FALSE,LOOP,Office,"1,281,114","9,155.0",7.1,1971,1,,77,"44,104,209.2","42,770,238.2",,,,67.8,131.4,70.2,134.0,41.87965675,-87.63746431,"(41.87965675, -87.63746431)",2020-101865,36,38,14914,92,48
2020,156840,One Superior Place,Submitted Data,1 W Superior St,60654,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"706,415","5,134.9",7.8,1999,1,,55,"18,450,372.6","42,462,563.6",,,,92.7,146.5,96.7,150.7,41.89526506,-87.62898937,"(41.89526506, -87.62898937)",2020-156840,11,37,4446,669,22
2020,101742,James R Thompson Center,Submitted Data,100 W Randolph St,60601,2.5,FALSE,LOOP,Office,"1,193,163","14,264.5",12.0,1985,1,,40,"76,964,455.7","42,412,652.0",,,,100.1,217.9,103.7,221.7,41.88517287,-87.63173182,"(41.88517287, -87.63173182)",2020-101742,36,38,14309,92,22
2020,243692,5445 Edgewater Plaza Condo Association,Submitted Data,5445 N Sheridan Rd,60640,1,FALSE,EDGEWATER,Multifamily Housing,"518,310","3,973.2",9.3,1971,1,,17,"11,082,407.8","42,240,874.1",,,,125.3,177.2,132.4,184.3,41.98108553,-87.65453412,"(41.98108553, -87.65453412)",2020-243692,16,76,22616,93,40
2020,244613,Fairbanks at Cityfront Plaza,Submitted Data,240 E Illinois St,60611,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"819,946","5,072.3",8.6,2006,1,,70,"18,128,454.4","42,229,277.5",,,,102.0,160.6,104.8,163.9,41.89139925,-87.62079715,"(41.89139925, -87.62079715)",2020-244613,36,37,21182,159,22
2020,237359,Edgewater Beach Apartments Corporation,Submitted Data,5555 N Sheridan Rd,60640,4,FALSE,EDGEWATER,Multifamily Housing,"652,970","3,312.9",5.4,1927,1,,91,"6,978,738.8","41,866,958.3",,,,79.6,103.5,83.5,107.4,41.98320653,-87.6546195,"(41.98320653, -87.6546195)",2020-237359,16,76,22616,93,40
2020,103816,AMA Plaza,Submitted Data,330 N Wabash Av,60611,4,FALSE,NEAR NORTH SIDE,Office,"1,881,319","18,346.7",9.8,1971,1,,75,"84,953,984.2","41,766,636.5",,"38,836,417.4",,88.5,169.5,90.0,172.8,41.88863693,-87.62751976,"(41.88863693, -87.62751976)",2020-103816,36,37,21182,626,22
2020,100179,Saint Anthony Hospital - Main Hospital,Submitted Data,2875 W 19th St,60623,2.5,FALSE,SOUTH LAWNDALE,Hospital (General Medical & Surgical),"450,612","6,095.8",25.5,1897,1,,55,"25,103,817.1","41,003,170.4",,,,276.5,474.1,280.5,477.8,41.85513555,-87.6978405,"(41.85513555, -87.6978405)",2020-100179,1,32,21569,203,29
2020,159411,1130 S Michigan Ave,Submitted Data,1130 S Michigan Ave,60605,2.5,FALSE,LOOP,Multifamily Housing,"810,159","4,566.4",6.4,1967,1,,60,"15,394,169.5","40,738,355.7",,,,78.3,119.7,81.6,123.4,41.86850103,-87.62470375,"(41.86850103, -87.62470375)",2020-159411,10,38,14913,368,48
2020,101804,401 N Michigan Ave,Submitted Data,401 N Michigan Ave,60611,4,FALSE,NEAR NORTH SIDE,Office,"941,166","6,087.4",6.9,1965,1,,78,"25,535,359.9","39,576,111.6",,,,74.1,128.6,77.3,132.0,41.88961452,-87.62297649,"(41.88961452, -87.62297649)",2020-101804,36,37,21182,159,22
2020,244534,One Museum Park East Condominium Association,Submitted Data,1211 S Prairie Ave,60605,4,FALSE,NEAR SOUTH SIDE,Multifamily Housing,"1,151,549","5,186.7",5.4,2008,1,,81,"19,781,459.6","39,525,344.4",,,,62.3,101.7,64.7,104.3,41.86619413,-87.62121604,"(41.86619413, -87.62121604)",2020-244534,9,34,14913,374,48
2020,238480,5455 Edgewater Plaza Condominium Association,Submitted Data,5455 N Sheridan Rd,60640,1.5,FALSE,EDGEWATER,Multifamily Housing,"580,512","3,817.1",7.1,1967,1,,31,"11,107,430.2","39,228,575.4",,,,94.2,135.3,,,41.98162554,-87.65450215,"(41.98162554, -87.65450215)",2020-238480,16,76,22616,93,40
2020,256550,NEMA Chicago,Submitted Data,1200 S Indiana Ave,60605,3.5,FALSE,Near South Side,Multifamily Housing,"1,343,820","7,151.1",6.4,2019,1,,60,"32,621,765.2","38,781,158.3",,,,64.3,118.9,65.2,117.8,41.865858,-87.6195328,"(41.865858, -87.6195328)",2020-256550,10,34,14913,374,48
2020,243920,Newberry Plaza Condominium Association,Submitted Data,1030 N State St,60610,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,"903,456","5,374.3",7.1,1970,1,,41,"21,242,248.8","38,766,078.4",,,,79.1,132.1,81.9,134.6,41.90159271,-87.62890282,"(41.90159271, -87.62890282)",2020-243920,11,37,14926,230,22
2020,160277,208 S La Salle Whole Building,Submitted Data,208 S LaSalle St,60604,4,FALSE,LOOP,Hotel,"907,563","7,324.9",8.1,1911,1,,69,"26,489,804.9","38,538,803.5",,"21,701,098.9",,95.6,148.1,97.6,150.3,41.87908631,-87.63302012,"(41.87908631, -87.63302012)",2020-160277,36,38,14912,92,22
2020,242537,James Kilmer Condo Association,Submitted Data,1560 N Sandburg Ter,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"898,001","4,405.1",5.9,1971,2,,75,"15,164,333.7","38,378,003.3",,,,71.4,110.3,74.3,113.3,41.9104154,-87.63270387,"(41.9104154, -87.63270387)",2020-242537,11,37,14926,100,22
2020,101731,175 W Jackson,Submitted Data,175 W Jackson,60604,3.5,FALSE,LOOP,Office,"1,863,650","10,690.3",5.9,1928,1,,80,"45,549,193.3","38,006,992.0",,"29,653,057.5",,62.6,107.5,63.6,108.7,41.87749352,-87.63319804,"(41.87749352, -87.63319804)",2020-101731,36,38,14912,92,48
2020,242048,3550 N Lake Shore Drive,Submitted Data,3550 N Lake Shore Dr,60657,3.5,FALSE,LAKE VIEW,Multifamily Housing,"775,610","3,937.1",5.8,1962,1,,79,"12,392,138.3","37,711,998.2",,,,73.4,108.8,77.4,113.0,41.94795804,-87.64383164,"(41.94795804, -87.64383164)",2020-242048,39,57,4449,726,37
2020,160285,Long Grove House,Submitted Data,2001 S Michigan Ave,60616,2.5,FALSE,NEAR SOUTH SIDE,Multifamily Housing,"553,115","3,427.3",7.0,1969,1,,59,"9,127,738.0","37,706,112.3",,,,95.5,132.9,100.4,138.0,41.855384,-87.62384,"(41.855384, -87.62384)",2020-160285,9,34,21194,374,48
2020,240400,4343 Clarendon Condominium Association,Submitted Data,4343 N Clarendon Ave,60613,3,FALSE,UPTOWN,Multifamily Housing,"450,008","2,823.5",6.7,1973,1,,48,"5,312,514.6","37,549,343.1",,,,102.1,129.3,108.3,135.9,41.96123446,-87.64920425,"(41.96123446, -87.64920425)",2020-240400,39,31,21186,636,37
2020,101560,IL0054ZZ - Clark Fedral Bldg,Submitted Data,536 S Clark St,60605,3,FALSE,LOOP,Office,"636,217","6,624.0",10.4,1912,1,,42,"29,743,740.4","37,313,760.5",,,,105.4,192.5,108.7,195.4,41.87500832,-87.63122808,"(41.87500832, -87.63122808)",2020-101560,10,38,14913,92,48
2020,159533,Alta at K Station,Submitted Data,555 W Kinzie St,60654,3.5,FALSE,NEAR WEST SIDE,Multifamily Housing,"1,111,604","5,171.1",5.6,2010,2,,79,"20,499,750.3","37,121,791.5",,,,62.2,104.1,64.7,106.6,41.88880288,-87.64184084,"(41.88880288, -87.64184084)",2020-159533,36,29,4446,784,22
2020,256405,,Submitted Data,303 E Superior Street,60611,2,FALSE,NEAR NORTH SIDE,Laboratory,"418,826","11,380.5",27.2,2004,1,,,"60,327,808.9","36,998,358.4",,,,232.4,496.1,232.4,496.1,41.89837,-87.62281702,"(41.89837, -87.62281702)",2020-256405,11,37,21182,233,22
2020,112638,Juvenile Temporary Detention Center,Submitted Data,1100 S Hamilton Ave,60612,2,FALSE,NEAR WEST SIDE,Mixed Use Property,"1,812,628","9,741.6",9.5,1973,3,,,"49,842,129.1","36,953,499.6",,,,84.8,174.2,87.6,176.5,41.867488,-87.680301,"(41.867488, -87.680301)",2020-112638,46,29,21184,5,48
2020,250115,City Hall,Submitted Data,121 N LaSalle St,60602,2.5,FALSE,LOOP,Office,"411,500","5,547.1",13.5,1911,1,,31,"23,034,484.3","36,753,220.5",,,,145.3,250.5,150.4,255.1,41.88385328,-87.63167966,"(41.88385328, -87.63167966)",2020-250115,36,38,14310,92,22
2020,244325,,Submitted Data,7033 N KEDZIE AVE,60645,1,FALSE,WEST RIDGE,Multifamily Housing,"333,000","3,042.4",9.4,1968,1,,11,"7,061,555.3","36,530,711.0",,,,134.1,178.9,137.6,182.5,42.00899392,-87.70844514,"(42.00899392, -87.70844514)",2020-244325,27,20,22528,32,42
2020,102125,,Submitted Data,259 E Erie St,60611,3,FALSE,NEAR NORTH SIDE,Medical Office,"975,524","9,625.6",13.9,2014,1,,62,"49,249,153.8","36,512,576.7",,,,124.0,254.7,125.6,256.5,41.89404425,-87.62041608,"(41.89404425, -87.62041608)",2020-102125,36,37,21182,158,22
2020,251268,860 N Lake Shore Drive Trust,Submitted Data,860 N Lake Shore Dr,60611,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"399,042","3,086.6",9.0,1949,2,,9,"7,478,448.9","36,137,870.6",,,,127.9,172.6,134.6,178.4,41.89867711,-87.61881403,"(41.89867711, -87.61881403)",2020-251268,11,37,21182,233,22
2020,250056,Whitney Young -CPS,Submitted Data,211 S Laflin St,60607,2,FALSE,NEAR WEST SIDE,K-12 School,"430,443","4,715.5",11.0,1975,1,,11,"17,941,620.1","36,060,096.4",,,,125.5,204.7,131.8,211.3,41.87825891,-87.6636621,"(41.87825891, -87.6636621)",2020-250056,46,29,14917,91,48
2020,160345,Lake View Towers Apartments,Submitted Data,4550 N Clarendon Ave,60640,4,FALSE,UPTOWN,Multifamily Housing,"554,253","3,331.2",7.4,1970,2,,73,"9,154,361.4","35,818,543.9",,,,99.6,140.0,103.0,143.7,41.96500457,-87.65054442,"(41.96500457, -87.65054442)",2020-160345,39,31,22616,20,37
2020,100001,Presence SMEMC St Elizabeth Campus,Submitted Data,1431 N Claremont Ave,60622,,TRUE,WEST TOWN,Mixed Use Property,"505,417","4,779.6",15.5,1928,3,,,"18,515,849.3","35,580,195.2",,,,175.0,288.6,180.0,294.0,41.90743588,-87.68538017,"(41.90743588, -87.68538017)",2020-100001,41,25,21560,516,24
2020,256408,,Submitted Data,320 E Superior Street,60611,1,FALSE,NEAR NORTH SIDE,Laboratory,"186,803","6,477.0",34.7,1965,1,,,"29,505,187.7","35,246,750.7",,,,346.6,640.4,349.9,639.9,41.89837,-87.62281702,"(41.89837, -87.62281702)",2020-256408,11,37,21182,233,22
2020,101901,Allegro Hotel and Palace Theater,Submitted Data,151 171 W Randolph St,60601,4,FALSE,LOOP,Hotel,"383,168","3,739.0",9.8,1926,1,,71,"8,164,936.4","34,494,201.5",,"12,003,126.5",,142.7,182.7,148.4,188.8,41.8841082,-87.63304764,"(41.8841082, -87.63304764)",2020-101901,36,38,14310,92,22
2020,101492,Wright College,Submitted Data,4300 N Narragansett,60634,3,FALSE,DUNNING,College/University,"769,961","4,383.5",8.1,1993,4,,,"16,442,304.7","34,215,496.3",,,,93.1,150.6,97.2,154.9,41.95813043,-87.78958012,"(41.95813043, -87.78958012)",2020-101492,19,17,22254,442,25
2020,159424,"Second Prairie Shores, LLC",Submitted Data,2951 S King Dr,60616,1,FALSE,DOUGLAS,Multifamily Housing,"289,267","2,631.5",9.1,1960,1,,15,"5,323,789.4","33,899,955.9",,,,135.6,174.6,144.3,183.7,41.84050662,-87.61620503,"(41.84050662, -87.61620503)",2020-159424,10,1,21194,560,1
2020,103687,Sullivan Center,Submitted Data,1 S State St,60603,4,FALSE,LOOP,Office,"963,386","5,141.6",5.3,1899,1,,85,"21,444,491.8","33,790,574.8",,,,57.3,99.2,60.3,102.3,41.88190243,-87.62775418,"(41.88190243, -87.62775418)",2020-103687,36,38,14311,367,22
2020,242188,Sterling Private Residences,Submitted Data,345 N LaSalle St,60654,1.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"709,000","4,039.2",8.0,2001,1,,34,"14,392,000.5","33,757,557.1",,,,95.9,150.9,100.9,156.2,41.888412,-87.632465,"(41.888412, -87.632465)",2020-242188,36,37,4446,670,22
2020,229826,Waldorf Astoria Hotel,Submitted Data,11 E Walton St,60611,1,FALSE,NEAR NORTH SIDE,Hotel,"310,516","4,957.4",16.0,2007,1,,10,"20,357,869.9","33,514,652.7",,,,173.5,296.9,179.2,302.8,41.89977386,-87.62764315,"(41.89977386, -87.62764315)",2020-229826,36,37,21182,104,22
2020,103606,Willis Tower,Submitted Data,233 S Wacker Dr,60606,3,FALSE,LOOP,Office,"5,037,125","43,674.8",8.8,1973,1,,67,"268,467,345.5","33,423,630.4",,,,60.7,158.3,61.4,159.0,41.87887581,-87.63587349,"(41.87887581, -87.63587349)",2020-103606,36,38,14914,92,48
2020,101753,222 South Riverside Plaza,Submitted Data,222 S Riverside Plz,60606,4,FALSE,NEAR WEST SIDE,Office,"1,237,455","9,695.9",7.8,1971,1,,92,"50,754,535.6","33,412,558.8",,,,68.0,143.2,69.8,145.1,41.8787371,-87.63898537,"(41.8787371, -87.63898537)",2020-101753,36,29,14914,786,48
2020,103748,NMH Olson Pavilion,Submitted Data,710 N Fairbanks Ct,60611,3,FALSE,NEAR NORTH SIDE,Laboratory,"362,800","4,586.0",24.6,1978,1,,,"18,090,612.5","33,184,150.2",,,,274.8,458.2,280.4,464.1,41.89531,-87.620363,"(41.89531, -87.620363)",2020-103748,36,37,21182,158,22
2020,241820,Park Millennium Condominium Association.,Submitted Data,222 N Columbus Dr,60601,2,FALSE,LOOP,Multifamily Housing,"811,703","5,004.3",8.6,2002,1,,25,"20,779,029.2","33,161,242.3",,,,92.6,159.6,96.7,164.0,41.88658111,-87.62152561,"(41.88658111, -87.62152561)",2020-241820,36,38,14309,580,22
2020,156845,The Westin Michigan Avenue,Submitted Data,909 N Michigan Ave,60611,4,FALSE,NEAR NORTH SIDE,Hotel,"638,407","3,761.3",6.9,1963,1,,92,"12,829,348.5","33,118,174.7",,,,84.1,129.4,87.2,132.7,41.89949395,-87.6232011,"(41.89949395, -87.6232011)",2020-156845,11,37,21182,233,22
2020,251239,York Terrace Apts.,Submitted Data,2701 S Indiana Ave,60616,1,FALSE,DOUGLAS,Multifamily Housing,"234,378","2,498.3",10.7,1969,3,,12,"4,748,725.9","33,081,980.2",,,,161.4,204.9,169.7,211.3,41.84458973,-87.62200981,"(41.84458973, -87.62200981)",2020-251239,10,1,21194,191,48
2020,160283,The Streeter,Submitted Data,345 E Ohio St,60611,2,FALSE,NEAR NORTH SIDE,Multifamily Housing,"954,102","5,284.2",6.7,2006,1,,42,"22,616,396.1","33,032,520.6",,,,71.0,125.0,73.2,127.2,41.8922506,-87.61908765,"(41.8922506, -87.61908765)",2020-160283,36,37,21182,159,22
2020,159637,Hawthorne House Apartments,Submitted Data,3450 N Lake Shore Dr,60657,4,FALSE,LAKE VIEW,Multifamily Housing,"599,388","2,565.9",4.8,1968,1,,88,"5,293,779.0","32,753,365.4",,,,71.7,92.7,74.2,95.4,41.94513227,-87.64221298,"(41.94513227, -87.64221298)",2020-159637,25,57,4449,535,38
2020,158219,Chicago Swissotel,Submitted Data,323 E Wacker Dr,60601,4,FALSE,LOOP,Hotel,"891,733","5,532.9",7.8,1988,1,,81,"24,309,934.2","32,738,102.1",,,,80.4,144.3,82.6,146.7,41.88733545,-87.61948961,"(41.88733545, -87.61948961)",2020-158219,36,38,14309,580,22
2020,159419,"Fifth Praire Shores, LLC",Submitted Data,2801 S King Dr,60616,1,FALSE,DOUGLAS,Multifamily Housing,"289,267","2,469.0",8.5,1960,1,,21,"4,709,257.4","32,647,070.7",,,,129.1,164.1,137.5,172.9,41.84364282,-87.61673336,"(41.84364282, -87.61673336)",2020-159419,10,1,21194,560,1
2020,239630,Plaza 440 Private Residences,Submitted Data,440 N Wabash Ave,60611,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"609,271","3,740.3",7.9,1991,1,,37,"12,942,610.0","32,388,589.5",,,,95.4,147.9,100.3,153.0,41.89032564,-87.62711962,"(41.89032564, -87.62711962)",2020-239630,36,37,21182,626,22
2020,101841,122 Property LLC,Submitted Data,122 S Michigan Ave,60603,4,FALSE,LOOP,Office,"512,369","4,547.5",8.9,1910,1,,63,"16,690,679.8","32,327,924.7",,"4,279,224.2",,104.0,165.1,109.8,171.9,41.87991058,-87.62493152,"(41.87991058, -87.62493152)",2020-101841,36,38,14311,367,22
2020,256640,,Submitted Data,1251 S. Michigan Avenue,60605,2,FALSE,,Multifamily Housing,"92,440","4,027.7",6.5,2006,2,,47,"14,820,359.6","32,283,000.4",,,,76.1,121.9,78.2,123.8,41.86949,-87.625855,"(41.86949, -87.625855)",2020-256640,10,38,14913,368,48
2020,243345,Shoreline Towers CA,Submitted Data,6301 N Sheridan Rd,60660,4,FALSE,EDGEWATER,Multifamily Housing,"518,308","2,532.3",5.7,1965,1,,72,"5,314,569.3","32,060,141.2",,,,84.8,110.1,93.8,119.3,41.99668692,-87.65474889,"(41.99668692, -87.65474889)",2020-243345,16,76,4451,212,3
2020,160270,Grand Kingsbury LLC,Submitted Data,520 N Kingsbury St,60654,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"691,865","4,061.5",8.2,2007,1,,23,"15,303,509.0","31,500,469.8",,,,94.1,152.7,97.9,156.1,41.89101955,-87.64008503,"(41.89101955, -87.64008503)",2020-160270,36,37,4446,652,22
2020,103597,30 N LaSalle St,Submitted Data,30 N LaSalle St,60602,3.5,FALSE,LOOP,Office,"1,095,104","6,794.7",6.2,1974,1,,76,"32,826,510.8","31,469,670.8",,,,58.7,114.1,62.2,117.8,41.88284628,-87.63290243,"(41.88284628, -87.63290243)",2020-103597,36,38,14310,92,22
2020,242313,3150 CA,Submitted Data,3150 N Lake Shore Dr,60657,3.5,FALSE,LAKE VIEW,Multifamily Housing,"553,150","3,039.6",6.1,1974,1,,76,"8,806,026.2","31,351,126.7",,,,80.8,115.8,85.3,120.1,41.93904206,-87.63916169,"(41.93904206, -87.63916169)",2020-242313,25,57,4449,683,38
2020,101579,"First Praire Shores, LLC",Submitted Data,2901 S King Dr,60616,1,FALSE,DOUGLAS,Multifamily Housing,"289,267","2,484.0",8.6,1960,1,,21,"5,260,028.3","31,310,853.3",,,,126.4,164.6,134.5,173.0,41.84146488,-87.61667463,"(41.84146488, -87.61667463)",2020-101579,10,1,21194,560,1
2020,101179,Shriners Hospital for Children-Chicago,Submitted Data,2211 N Oak Park Ave,60707,3.5,FALSE,MONTCLARE,Hospital (General Medical & Surgical),"362,866","3,950.6",20.1,1981,1,,56,"14,718,197.4","31,130,801.5",,,,233.4,376.1,231.9,372.1,41.91969032,-87.79508098,"(41.91969032, -87.79508098)",2020-101179,7,18,4454,136,39
2020,159099,Sofitel Chicago Water Tower,Submitted Data,20 E Chestnut St,60611,2,FALSE,NEAR NORTH SIDE,Hotel,"377,000","4,689.8",12.4,2002,1,,25,"19,575,135.3","30,776,197.7",,,,133.6,231.1,134.8,230.2,41.89869734,-87.62731284,"(41.89869734, -87.62731284)",2020-159099,11,37,21182,104,22
2020,244550,2650 Lakeview Condominium Association,Submitted Data,2650 N Lakeview Ave,60614,2,FALSE,LINCOLN PARK,Multifamily Housing,"540,000","3,599.5",7.6,1972,1,,43,"12,636,106.5","30,639,339.9",,,,91.5,142.8,96.2,147.7,41.93070556,-87.64043772,"(41.93070556, -87.64043772)",2020-244550,34,68,21190,101,51
2020,101756,Cook County Building,Submitted Data,118 N Clark St,60602,3.5,FALSE,LOOP,Office,"638,592","6,532.1",10.2,1906,1,,53,"31,463,456.1","30,530,798.1",,,,97.1,188.2,101.5,192.8,41.88385328,-87.63167966,"(41.88385328, -87.63167966)",2020-101756,36,38,14310,92,22
2020,160304,The Tides at Lakeshore East,Submitted Data,360 E South Water St,60601,2,FALSE,LOOP,Multifamily Housing,"615,718","3,775.4",7.8,2007,1,,43,"13,922,609.3","30,171,568.4",,,,91.0,145.8,94.9,149.4,41.88673545,-87.61817365,"(41.88673545, -87.61817365)",2020-160304,36,38,14309,580,22
